id,subsystem,brand,model,technology,hs_code,country_of_manufacture,country_designed,confidence_tier,blue_uas_status,source_authority,source_url,source_status,price_usd,price_min,price_max,price_is_range,max_power_w,weight_g,wh_per_kg,capacity_mah,voltage,specs
ELEC-ORION-BMS2-2026-05-09,electronics,Orion,BMS 2,BMS,853890,USA,USA,Tier 3 Inferred,none,vendor_datasheet,https://www.orionbms.com/downloads/documents/orionbms2_specifications.pdf,ok,1965.5,1195.0,2736.0,True,,,,,,"{""balance_current"": ""200 mA/cell"", ""cell_count_range"": ""24-180 cells"", ""max_continuous_current"": ""200-1000 A"", ""temp_accuracy"": ""1 degC"", ""thermistor_inputs"": ""8 channels""}"
ELEC-ORION-JR.2BMS-2026-05-09,electronics,Orion,Jr. 2 BMS,BMS,853890,USA,USA,Tier 3 Inferred,none,vendor_datasheet,https://www.orionbms.com/downloads/documents/orionjr2_specifications.pdf,ok,,,,False,,,,,,"{""balance_current"": ""150 mA/cell"", ""cell_count_range"": ""1-16 S"", ""cell_voltage_accuracy"": ""<0.25 %"", ""max_continuous_current"": ""200-1000 A"", ""thermistor_inputs"": ""3 channels""}"
ELEC-PACKETDIGITAL-MPPT12SBB-2026-05-09,electronics,Packet Digital,MPPT-12SBB,MPPT,850440,USA,USA,Tier 3 Inferred,vendor_claimed,vendor_datasheet,https://packetdigital.com/power-products/maximum-power-point-tracker/,ok,350.0,200.0,500.0,True,,,,,,"{""conversion_efficiency"": ""94-98 %"", ""input_voltage_range"": ""8-51 V"", ""max_current"": ""5 A"", ""mppt_update_rate"": ""500 Hz"", ""output_voltage_range"": ""11-51 V""}"
ELEC-PACKETDIGITAL-MPPT6SBB-2026-05-09,electronics,Packet Digital,MPPT-6SBB,MPPT,850440,USA,USA,Tier 3 Inferred,vendor_claimed,vendor_datasheet,https://packetdigital.com/power-products/maximum-power-point-tracker/,ok,350.0,200.0,500.0,True,,,,,,"{""conversion_efficiency"": ""94-98 %"", ""input_voltage_range"": ""8-30 V"", ""max_current"": ""8 A"", ""max_power"": ""200 W"", ""mppt_update_rate"": ""500 Hz"", ""output_voltage_range"": ""11-29 V""}"
ELEC-PANASONIC-TOUGHBOOK33-2026-05-09,electronics,Panasonic,Toughbook 33,GROUND_CONTROL_STATION,847130,JPN,JPN,Tier 2 Triangulated,none,vendor_datasheet,https://connect.na.panasonic.com/toughbook/rugged-laptops-tablets/toughbook-33,ok,5000.0,3500.0,6500.0,True,,2770.0,,,,"{""display"": ""12.0\"" QHD 1200 nit"", ""processor"": ""i5-1345U / i7-1370P (MK4)"", ""ram"": ""16/32 GB"", ""storage"": ""256/512 GB removable SSD""}"
ELEC-PANASONIC-TOUGHBOOKG2-2026-05-09,electronics,Panasonic,Toughbook G2,GROUND_CONTROL_STATION,847130,JPN,JPN,Tier 2 Triangulated,framework_listed,vendor_datasheet,https://connect.na.panasonic.com/toughbook/rugged-laptops-tablets/toughbook-g2,ok,5250.0,4500.0,6000.0,True,,1320.0,,,,"{""battery_life"": ""18.5 hrs"", ""brightness"": ""1000 nits"", ""display_size"": ""10.1 in"", ""processor"": ""Intel i5-1245U (Mk2) / Ultra 5 (Mk3)"", ""resolution"": ""1920x1200""}"
ELEC-PCTEL-GNSSL125TNC-2026-05-09,electronics,PCTEL,GNSS-L125-TNC,ANTENNA,852990,USA,USA,Tier 2 Triangulated,none,vendor_datasheet,https://westwardsales.com/pctel-gnss-l125-tnc-gps-antenna,ok,275.0,150.0,400.0,True,,,,,,"{""VSWR"": ""<1.5"", ""active_passive"": ""active"", ""bandwidth"": ""multi-GNSS L1/L2/L5 MHz"", ""connector"": ""TNC"", ""polarization"": ""RHCP""}"
ELEC-PCTEL-PLTE7027M-2026-05-09,electronics,PCTEL,PLTE7027M,GROUND_CONTROL_STATION,852910,USA,USA,Tier 2 Triangulated,none,vendor_datasheet,https://pctel.com/antenna-product/venu-dual-polarization-4g-lte-mimo-directional-panel-antenna/,ok,479.0,479.0,479.0,False,,,,,,"{""connector_type"": ""N Female x2"", ""frequency"": ""689-960 / 1710-2700 MHz"", ""gain"": ""8 dBi"", ""polarization"": ""Dual (slant/V+H)""}"
ELEC-PERSISTENTSYSTEMS-EMBEDDEDMODULE-2026-07-02,electronics,Persistent Systems,Embedded Module,RADIO_DATALINK,,,USA,Tier 3 Inferred,none,vendor_marketing,https://persistentsystems.com/embedded-module/,ok,,,,,,,,,,
ELEC-PERSISTENTSYSTEMS-MPU5-2026-05-09,electronics,Persistent Systems,MPU5,RADIO_DATALINK,851762,USA,USA,Tier 2 Triangulated,framework_listed,vendor_datasheet,https://persistentsystems.com/mpu5/,ok,18500.0,12000.0,25000.0,True,,391.0,,,,"{""encryption"": ""AES-256 FIPS 140-2 NIAP CSfC"", ""frequency_bands"": ""L/S/C-Band modular"", ""onboard_ram_gb"": ""2 GB"", ""onboard_storage_gb"": ""128 GB"", ""range_km"": ""209 km"", ""throughput_mbps"": ""100 Mbps"", ""tx_power_w"": ""6 W""}"
ELEC-PLETTENBERG-HBC/ELLISERIES-2026-05-09,electronics,Plettenberg,HBC / ELLI series,ESC_BLDC,850440,DEU,DEU,Tier 3 Inferred,none,vendor_datasheet,,,,,,False,,,,,,"{""series_includes"": [""HBC"", ""ELLI""]}"
ELEC-PNI-RM3100-2026-05-09,electronics,PNI,RM3100,MAGNETOMETER,903180,USA,USA,Tier 2 Triangulated,vendor_claimed,vendor_datasheet,https://www.pnicorp.com,bot_blocked,57.0,25.0,89.0,True,,5.0,,,,"{""noise_density"": ""20 pT/√Hz"", ""resolution"": ""10 nT"", ""technology"": ""Magneto-inductive""}"
ELEC-PNISENSORCORP-RM3100-2026-05-09,electronics,PNI Sensor Corp,RM3100,GPS_RECEIVER,903180,USA,USA,Tier 3 Inferred,none,vendor_datasheet,https://www.pnisensor.com/rm3100/,ok,14.5,14.5,14.5,False,,,,,,"{""odr"": ""430 Hz"", ""range"": ""800 uT"", ""resolution"": ""13 nT"", ""technology"": ""Magneto-Inductive""}"
ELEC-POLOLU-D24V50F5-2026-05-09,electronics,Pololu,D24V50F5,BEC,850440,USA,USA,Tier 3 Inferred,none,vendor_datasheet,https://www.pololu.com/product/2851/specs,ok,28.75,27.55,29.95,True,,,,,,"{""efficiency"": ""85-95 %"", ""input_voltage_range"": ""6-38 V"", ""output_current_max"": ""5 A"", ""output_voltage"": ""5 V"", ""switching_frequency"": ""600 kHz""}"
ELEC-POLOLU-D36V28F12-2026-05-09,electronics,Pololu,D36V28F12,BEC,850440,USA,USA,Tier 3 Inferred,none,vendor_datasheet,https://www.pololu.com/product/3784,ok,10.0,8.0,12.0,True,,,,,,"{""continuous_current"": ""2.3 A"", ""efficiency"": ""up to 95 %"", ""input_voltage_range"": ""14.3-50 V"", ""output_voltage"": ""12 V""}"
ELEC-POLOLU-D36V28F5-2026-05-09,electronics,Pololu,D36V28F5,BEC,850440,USA,USA,Tier 3 Inferred,none,vendor_datasheet,https://www.pololu.com/product/3782,ok,10.0,8.0,12.0,True,,,,,,"{""continuous_current"": ""2.3 A"", ""efficiency"": ""up to 95 %"", ""input_voltage_range"": ""3.7-50 V"", ""output_voltage"": ""5 V""}"
ELEC-QORVO-DWM3000-2026-05-09,electronics,Qorvo,DWM3000,SENSOR_OTHER,852691,TWN,USA,Tier 2 Triangulated,vendor_claimed,vendor_datasheet,https://www.qorvo.com/products/p/DWM3000,ok,22.5,15.0,30.0,True,,,,,,"{""frequency_channels"": ""Channel 5 (6.5 GHz); Channel 9 (8 GHz)"", ""interoperability"": ""FiRa compliant; Apple U1/U2 compatible"", ""pin_compatible"": ""DWM1000 (legacy)"", ""positioning_accuracy"": ""10 cm"", ""standard"": ""IEEE 802.15.4a; IEEE 802.15.4z BPRF"", ""uwb_ic"": ""DW3110""}"
ELEC-QORVO-DWM3001C-2026-05-09,electronics,Qorvo,DWM3001C,SENSOR_OTHER,852691,TWN,USA,Tier 2 Triangulated,vendor_claimed,vendor_datasheet,https://www.qorvo.com/products/p/DWM3001C,ok,30.0,20.0,40.0,True,,,,,,"{""accelerometer"": ""integrated (LIS2DH12)"", ""ble_soc"": ""Nordic nRF52833"", ""frequency_channels"": ""Channel 5 (6.5 GHz); Channel 9 (8 GHz)"", ""integrated_antenna"": ""planar UWB antenna"", ""positioning_accuracy"": ""10 cm"", ""standard"": ""IEEE 802.15.4z"", ""uwb_ic"": ""DW3110""}"
ELEC-QSTCORP-QMC5883L-2026-05-09-02,electronics,QST Corp,QMC5883L,MAGNETOMETER,903180,,CHN,Tier 3 Inferred,none,vendor_datasheet,https://www.qstcorp.com/en_comp_prod/QMC5883L,ok,0.65,0.3,1.0,True,,0.1,,,,"{""measurement_range"": ""±8 Gauss"", ""odr"": ""10-200 Hz"", ""range"": ""200/800 (selectable) uT"", ""resolution"": ""16 bit"", ""technology"": ""AMR 3-axis"", ""update_rate"": ""200 Hz""}"
ELEC-QUALCOMM-FLIGHTRB55GPLATFORM-2026-05-09,electronics,Qualcomm,Flight RB5 5G Platform,RADIO_DATALINK,851762,,USA,Tier 2 Triangulated,none,vendor_datasheet,https://www.qualcomm.com/internet-of-things/products/flight-rb5-platform,ok,999.99,999.99,999.99,False,,1235.0,,,,"{""ai_tops"": ""15 TOPS"", ""downlink_gbps"": ""3.7 Gbps"", ""encryption"": ""FIPS 140-2 SPU"", ""max_cameras"": ""7 concurrent"", ""soc"": ""QRB5165 7nm Kryo 585"", ""technology"": ""5G mmWave+Sub-6;WiFi 6""}"
ELEC-QUECTEL-RM500QGL-2026-05-09,electronics,Quectel,RM500Q-GL,RADIO_DATALINK,851762,CHN,CHN,Tier 3 Inferred,none,vendor_datasheet,https://quectel.com/content/uploads/2024/02/Quectel_RM500Q-GL_Hardware_Design_V1.1-2.pdf,ok,212.5,150.0,275.0,True,,8.7,,,,"{""downlink_mbps"": ""2500 Mbps"", ""gnss"": ""Qualcomm IZat Gen9C"", ""mimo"": ""4x4"", ""technology"": ""5G NR Sub-6 GHz SA+NSA"", ""uplink_mbps"": ""900 Mbps""}"
ELEC-RADIOMASTER-RP3V2ELRSRECEIVER-2026-05-09,electronics,RadioMaster,RP3 V2 ELRS Receiver,RADIO_DATALINK,852692,CHN,CHN,Tier 2 Triangulated,none,vendor_datasheet,https://radiomasterrc.com/products/rp3-expresslrs-2-4ghz-nano-receiver,ok,17.5,15.0,20.0,True,,4.6,,,,"{""frequency_ghz"": ""2.4 GHz"", ""latency_ms"": ""2 ms"", ""protocol"": ""ExpressLRS"", ""tx_power_mw"": ""100-250 mW"", ""update_rate_hz"": ""1000 Hz""}"
ELEC-RAJANT-BREADCRUMBDX2-2026-05-09,electronics,Rajant,BreadCrumb DX2,RADIO_DATALINK,851762,USA,USA,Tier 2 Triangulated,none,vendor_datasheet,https://rajant.com/products/dx-series/,ok,3750.0,2500.0,5000.0,True,,123.0,,,,"{""encryption"": ""AES per-hop per-packet"", ""frequency_ghz"": ""2.4 or 5.0 GHz"", ""range_km"": ""0.5-2 km"", ""throughput_mbps"": ""300 Mbps"", ""tx_power_mw"": ""100-500 mW""}"
ELEC-RAJANT-BREADCRUMBES1-2026-05-09,electronics,Rajant,BreadCrumb ES1,RADIO_DATALINK,851762,USA,USA,Tier 2 Triangulated,none,vendor_datasheet,https://rajant.com/products/es1-series/,ok,4500.0,3000.0,6000.0,True,,275.0,,,,"{""encryption"": ""AES per-hop per-packet"", ""frequency_ghz"": ""2.4+5.0 dual-band GHz"", ""range_km"": ""1-5 km"", ""throughput_mbps"": ""600 Mbps"", ""tx_power_mw"": ""200-500 mW""}"
ELEC-RAJANT-BREADCRUMBFINCHDX5-2026-07-02,electronics,Rajant,BreadCrumb Finch DX5,RADIO_DATALINK,,USA,USA,Tier 3 Inferred,none,vendor_marketing,https://rajant.com/products/breadcrumb-wireless-nodes/dx-series/,ok,,,,,,47,,,,"{""frequency"": ""2.4 GHz and 5 GHz"", ""weight_g"": 47}"
ELEC-RAJANT-BREADCRUMBHIGHVIBEME5-2026-05-09,electronics,Rajant,BreadCrumb High Vibe ME5,GROUND_CONTROL_STATION,852692,USA,USA,Tier 2 Triangulated,none,vendor_datasheet,https://rajant.com/resources/spec-sheets/,ok,,,,False,,1162.0,,,,"{""mimo"": ""2x2"", ""operating_frequency"": ""900 MHz;2.4 GHz;4.9 GHz;5 GHz""}"
ELEC-RAJANT-BREADCRUMBLX5-2026-05-09,electronics,Rajant,BreadCrumb LX5,RADIO_DATALINK,851762,USA,USA,Tier 2 Triangulated,none,vendor_datasheet,https://rajant.com/products/breadcrumb-wireless-nodes/,ok,,,,,,,,,,"{""frequency"": ""varies (LX series)"", ""protocol"": ""Kinetic Mesh""}"
ELEC-RAJANT-BREADCRUMBPEREGRINE-2026-05-09,electronics,Rajant,BreadCrumb Peregrine,GROUND_CONTROL_STATION,852692,USA,USA,Tier 2 Triangulated,none,vendor_datasheet,https://rajant.com/products/peregrine/,ok,,,,False,,2946.0,,,,"{""aggregate_throughput"": ""2300 Mbps"", ""max_tx_power"": ""30 dBm"", ""operating_frequency"": ""2.4 GHz;5 GHz (quad 2x2 MIMO)"", ""power_avg"": ""16 W"", ""power_peak"": ""36 W""}"
ELEC-RASPBERRYPI-COMPUTEMODULE4-2026-05-09,electronics,Raspberry Pi,Compute Module 4,COMPANION_COMPUTER,847150,GBR,GBR,Tier 3 Inferred,none,vendor_datasheet,https://raspberrypi.com/products/compute-module-4/,bot_blocked,30.0,30.0,30.0,False,,12.0,,,,"{""cpu_cores"": ""4 cores"", ""cpu_freq_ghz"": ""1.5 GHz"", ""emmc_options"": ""0/8/16/32 GB"", ""ram_options"": ""1/2/4/8 GB LPDDR4""}"
ELEC-RASPBERRYPI-COMPUTEMODULE5-2026-05-09,electronics,Raspberry Pi,Compute Module 5,COMPANION_COMPUTER,847150,GBR,GBR,Tier 3 Inferred,none,vendor_datasheet,https://raspberrypi.com/products/compute-module-5/,bot_blocked,70.0,45.0,95.0,True,,14.0,,,,"{""cpu_cores"": ""4 cores"", ""cpu_freq_ghz"": ""2.4 GHz"", ""emmc_options"": ""16/32/64 GB MLC"", ""ram_options"": ""2/4/8 GB LPDDR4X""}"
ELEC-RASPBERRYPI-PI58GB-2026-05-09,electronics,Raspberry Pi,Pi 5 8GB,COMPANION_COMPUTER,847150,GBR,GBR,Tier 2 Triangulated,framework_listed,vendor_datasheet,https://raspberrypi.com/products/raspberry-pi-5/,bot_blocked,95.0,95.0,95.0,False,,46.0,,,,"{""ai_performance_tops"": ""0 TOPS (no NPU)"", ""cpu_cores"": ""4 cores"", ""cpu_freq_ghz"": ""2.4 GHz"", ""pcie"": ""PCIe 2.0 ×1 via M.2 HAT"", ""ram"": ""8 GB""}"
ELEC-RCBENCHMARKXXOAR-F50-2026-05-28,electronics,RCbenchmark x Xoar,F50,ESC_BLDC,850440,CHN,CAN,Tier 0 Anchor,none,community_test_data,https://database.tytorobotics.com/escs/69z/,ok,,,,False,,4.0,,,,"{""weight_g"": 4.0}"
ELEC-RECBMS-ACTIVEBMS-2026-05-09,electronics,REC BMS,Active BMS,BMS,853890,,SVN,Tier 3 Inferred,none,vendor_datasheet,https://www.rec-bms.com/rec-active-bms/,ok,400.0,300.0,500.0,True,,,,,,"{""balance_current"": ""2000-2500 mA/cell"", ""balance_type"": ""active bidirectional synchronous flyback"", ""cell_voltage_accuracy"": ""2 mV"", ""cells_per_unit"": ""4 cells"", ""current_resolution"": ""19.5 mA""}"
ELEC-RECOMPOWER-R785.01.0-2026-05-09,electronics,Recom Power,R-785.0-1.0,OTHER_PE,850440,TWN,AUT,Tier 3 Inferred,none,vendor_datasheet,https://g.recomcdn.com/media/Datasheet/pdf/.fAtFDPZY/.t973c52ae2da39e2e8e08/Datasheet-273/R-78-1_0.pdf,ok,6.48,3.97,8.99,True,,,,,,"{""efficiency"": ""94 %"", ""input_voltage_range"": ""6.5-18 V"", ""output_current_max"": ""1.0 A"", ""output_voltage"": ""5.0 V"", ""switching_frequency"": ""350 kHz""}"
ELEC-RFDESIGN-RFD868U-2026-06-06,electronics,RFDesign,RFD-868u,RADIO_DATALINK,851762,AUS,,Tier 2 Triangulated,,vendor_catalog_cc_ingest,https://store.rfdesign.com.au/rfd-868ux/,ok,312.0,,,False,,9.5,,,,"{""air_data_rate_bps_max"": 250000, ""diversity_antennas"": 2, ""encryption_supported"": ""AES-128 (firmware-enabled)"", ""firmware"": ""SiK firmware"", ""form_factor"": ""SMT module variant of the RFD868x for OEM integration"", ""frequency_band_MHz"": ""863-870 MHz (EU SRD)"", ""interface"": ""TTL UART (3.3V); SMT castellated/edge-mount module"", ""modulation"": ""FSK / GFSK; FHSS"", ""operating_temperature_C"": ""-40 to +85"", ""range_km"": 30, ""regulatory"": ""ETSI EN 300 220"", ""supply_voltage_V"": ""5"", ""tx_power_W"": 0.5, ""tx_power_dBm_max"": 27}"
ELEC-RFDESIGN-RFD868X-2026-06-06,electronics,RFDesign,RFD868x,RADIO_DATALINK,851762,AUS,,Tier 2 Triangulated,,vendor_catalog_cc_ingest,https://store.rfdesign.com.au/rfd-868x-modem-hs-8517-62-00-90/,ok,285.0,,,False,,14.5,,,,"{""air_data_rate_bps_max"": 250000, ""diversity_antennas"": 2, ""encryption_supported"": ""AES-128 (firmware-enabled)"", ""firmware"": ""SiK firmware; pin-compatible with RFD900x ecosystem"", ""frequency_band_MHz"": ""863-870 MHz (EU SRD / UK / IN compliant)"", ""interface"": ""TTL UART (3.3V) + USB via FTDI adapter"", ""modulation"": ""FSK / GFSK; FHSS"", ""operating_temperature_C"": ""-40 to +85"", ""range_km"": 30, ""regulatory"": ""ETSI EN 300 220 (Europe SRD); not FCC Part 15 compliant for US use"", ""supply_voltage_V"": ""5-7"", ""tx_power_W"": 0.5, ""tx_power_dBm_max"": 27, ""tx_power_note"": ""Reduced from 1W to 500 mW to meet ETSI 868 MHz SRD duty-cycle + ERP limits""}"
ELEC-RFDESIGN-RFD900LITE-2026-06-06,electronics,RFDesign,RFD900-Lite,RADIO_DATALINK,851762,AUS,,Tier 2 Triangulated,,vendor_catalog_cc_ingest,https://store.rfdesign.com.au/all-products/,ok,,,,False,,6.0,,,,"{""air_data_rate_bps_max"": 250000, ""diversity_antennas"": 1, ""encryption_supported"": ""AES-128 (firmware-enabled)"", ""firmware"": ""SiK firmware (subset of RFD900x feature set)"", ""frequency_band_MHz"": ""902-928 MHz ISM"", ""interface"": ""TTL UART (3.3V); SMT module"", ""modulation"": ""FSK / GFSK; FHSS"", ""operating_temperature_C"": ""-40 to +85"", ""range_basis"": ""vendor-quoted typical LoS at reduced power"", ""range_km"": 5, ""supply_voltage_V"": ""3.3-5"", ""tx_power_W"": 0.1, ""tx_power_dBm_max"": 20, ""tx_power_note"": ""Lite variant trades range for size, power, and FCC modular-cert ease (100 mW vs 1W on RFD900x)""}"
ELEC-RFDESIGN-RFD900U-2026-06-06,electronics,RFDesign,RFD900u,RADIO_DATALINK,851762,AUS,,Tier 2 Triangulated,,vendor_catalog_cc_ingest,https://store.rfdesign.com.au/rfd-900ux-us-fcc-approved/,ok,312.0,,,False,,9.5,,,,"{""air_data_rate_bps_max"": 250000, ""dimensions_mm"": ""30 x 30 (typ., SMT)"", ""diversity_antennas"": 2, ""encryption_supported"": ""AES-128 (firmware-enabled)"", ""firmware"": ""SiK firmware; compatible with RFD900x peers"", ""form_factor"": ""SMT module variant of the RFD900x; smaller PCB for OEM integration"", ""frequency_band_MHz"": ""902-928 MHz ISM (region-specific firmware: AU/US-FCC)"", ""interface"": ""TTL UART (3.3V); SMT castellated/edge-mount module"", ""modulation"": ""FSK / GFSK; FHSS (64-channel)"", ""operating_temperature_C"": ""-40 to +85"", ""range_km"": 40, ""supply_voltage_V"": ""5"", ""tx_power_W"": 1.0, ""tx_power_dBm_max"": 30}"
ELEC-RFDESIGN-RFD900X-2026-06-06,electronics,RFDesign,RFD900x,RADIO_DATALINK,851762,AUS,,Tier 2 Triangulated,framework_listed,vendor_catalog_cc_ingest,https://store.rfdesign.com.au/rfd-900x-modem/,ok,285.0,,,False,,14.5,,,,"{""air_data_rate_bps_max"": 250000, ""data_rate_kbps"": ""500 kbps"", ""dimensions_mm"": ""30 x 57 x 12 (PCB)"", ""diversity_antennas"": 2, ""encryption_supported"": ""AES-128 (firmware-enabled)"", ""firmware"": ""SiK firmware (open source, ArduPilot/PX4 compatible); multi-point + mesh support since FW 2.x"", ""frequency_band_MHz"": ""902-928 MHz ISM (region-specific firmware: AU/US-FCC/BR-ANATEL/NZ)"", ""frequency_mhz"": ""902-928 MHz"", ""interface"": ""TTL UART (3.3V) + USB via FTDI adapter; on-board MAVLink router"", ""modulation"": ""FSK / GFSK; 64-channel frequency hopping (FHSS)"", ""operating_temperature_C"": ""-40 to +85"", ""range_basis"": ""vendor-quoted long-range LoS using diversity antennas"", ""range_km"": 40, ""supply_voltage_V"": ""5-7"", ""tx_power_W"": 1.0, ""tx_power_dBm_max"": 30, ""tx_power_w"": ""1 W""}"
ELEC-SAGETECHAVIONICS-MX12B-2026-07-02,electronics,Sagetech Avionics,MX12B,RADIO_DATALINK,,USA,USA,Tier 3 Inferred,none,vendor_marketing,https://sagetech.com/transponders/mx12b/,ok,,,,,,190,,,,"{""weight_g"": 190}"
ELEC-SAGETECHAVIONICS-MXS-2026-07-02,electronics,Sagetech Avionics,MXS,RADIO_DATALINK,,USA,USA,Tier 3 Inferred,none,vendor_marketing,https://sagetech.com/transponders/mxs-transponder/,ok,,,,,,,,,,"{""modes"": ""A, C, S, ADS-B In/Out 1090MHz"", ""power_w"": ""standby <1, typical 4, max 11""}"
ELEC-SAGETECHAVIONICS-MXSTRANSPONDER-2026-05-09,electronics,Sagetech Avionics,MXS Transponder,RADIO_DATALINK,852692,USA,USA,Tier 2 Triangulated,none,vendor_datasheet,https://sagetech.com,bot_blocked,7500.0,5000.0,10000.0,True,,190.0,,,,"{""altitude_ft"": ""100000 ft"", ""flight_hours"": ""1500000+ military flight hours"", ""modes"": ""A/C/S/1090ES"", ""tx_power_dbm"": ""55 dBm"", ""tx_power_w"": ""316 W""}"
ELEC-SANDISK-EXTREMEPLUS-2026-05-31,electronics,SanDisk,Extreme Plus,SD_CARD,852351,,USA,Tier 2 Triangulated,none,public_knowledge_plus_auvsi_mention,,,,,,False,,,,,,
ELEC-SANDISK-EXTREMEPRO-2026-05-31,electronics,SanDisk,Extreme Pro,SD_CARD,852351,,USA,Tier 2 Triangulated,none,public_knowledge_plus_auvsi_mention,,,,,,False,,,,,,
ELEC-SANDISK-INDUSTRIAL-2026-05-31,electronics,SanDisk,Industrial,SD_CARD,852351,,USA,Tier 2 Triangulated,none,public_knowledge_plus_auvsi_mention,,,,,,False,,,,,,
ELEC-SBGSYSTEMS-ELLIPSED-2026-05-09,electronics,SBG Systems,Ellipse-D,GPS_RECEIVER,901420,FRA,FRA,Tier 3 Inferred,vendor_claimed,vendor_datasheet,https://www.sbg-systems.com/ins/ellipse-d/,ok,5500.0,4000.0,7000.0,True,,,,,,"{""constellation_support"": ""GPS;GLONASS;BeiDou;Galileo (quad constellation; dual frequency)"", ""dual_antenna_baseline"": ""0.5-5 m"", ""heading_accuracy_dual_antenna"": ""0.05 degrees (at 2m baseline)"", ""output_data_rate"": ""200 Hz"", ""pitch_roll_accuracy_rtk"": ""0.05 degrees"", ""rtk_capable"": ""yes (dual antenna)"", ""rtk_position_accuracy"": ""0.01 m""}"
ELEC-SBGSYSTEMS-ELLIPSEN-2026-05-09,electronics,SBG Systems,Ellipse-N,GPS_RECEIVER,901420,FRA,FRA,Tier 3 Inferred,vendor_claimed,vendor_datasheet,https://www.sbg-systems.com/ins/ellipse-n/,ok,3750.0,2500.0,5000.0,True,,,,,,"{""constellation_support"": ""GPS;GLONASS;BeiDou;Galileo (quad constellation; dual frequency)"", ""heading_accuracy_rtk"": ""0.2 degrees (high dynamics)"", ""heave_accuracy"": ""5 cm real-time"", ""output_data_rate"": ""200 Hz"", ""pitch_roll_accuracy_rtk"": ""0.05 degrees"", ""rtk_capable"": ""yes (single antenna)"", ""rtk_position_accuracy"": ""0.01 m""}"
ELEC-SCORPIONPOWERSYSTEMLTD-LEGATUS1260AFOC-2026-05-28,electronics,Scorpion Power System LTD,Legatus 12-60A FOC,ESC_BLDC,850440,HKG,HKG,Tier 0 Anchor,none,community_test_data,https://database.tytorobotics.com/escs/w9e/,ok,,,,False,,70.0,,,,"{""weight_g"": 70.0}"
ELEC-SCORPIONPOWERSYSTEMLTD-TRIBUNUSII1280ASBEC-2026-05-28,electronics,Scorpion Power System LTD,Tribunus II 12-80A SBEC,ESC_BLDC,850440,HKG,HKG,Tier 0 Anchor,none,community_test_data,https://database.tytorobotics.com/escs/97m/,ok,,,,False,,144.0,,,,"{""weight_g"": 144.0}"
ELEC-SENSATATECHNOLOGIES-GIGAVACGX14-2026-05-09,electronics,Sensata Technologies,GIGAVAC GX14,OTHER_PE,853650,USA,USA,Tier 2 Triangulated,none,vendor_datasheet,https://www.sensata.com/products/gigavac-power-contactors-fuses/gx-contactors-800v/gx-normally-open-contactors,bot_blocked,200.0,150.0,250.0,True,,,,,,"{""coil_power_hold"": ""2.0-2.8 W"", ""contact_resistance"": ""0.15-0.3 mΩ"", ""max_continuous_current"": ""350 A"", ""max_voltage"": ""800 VDC"", ""mechanical_life"": ""1000000 cycles""}"
ELEC-SENSATA/CRYDOM-D1D40-2026-05-09,electronics,Sensata/Crydom,D1D40,OTHER_PE,853650,MEX,USA,Tier 3 Inferred,none,vendor_datasheet,https://www.sensata.com/sites/default/files/a/sensata-1-dc-series-40-dc-output-panel-mount-ssr-datasheet.pdf,bot_blocked,107.5,85.0,130.0,True,,,,,,"{""anti_spark"": ""yes (MOSFET arc-free)"", ""control_voltage"": ""3.5-32 V"", ""max_continuous_current"": ""40 A"", ""max_voltage"": ""100 VDC"", ""on_resistance"": ""25 mΩ"", ""surge_current"": ""106 A""}"
ELEC-SENSEAIR-S8LP-2026-05-09,electronics,Senseair,S8 LP,GAS_DETECTOR,902710,SWE,SWE,Tier 3 Inferred,vendor_claimed,vendor_datasheet,https://senseair.com/product/s8/,ok,26.5,18.0,35.0,True,,10.0,,,,"{""accuracy"": ""±40 ppm"", ""co2_range"": ""400-2000 ppm"", ""expected_lifetime"": "">15 years"", ""measurement_type"": ""NDIR CO2""}"
